Amount,MerchantID,TransactionType,Location,IsFraud,Date
645.32,805,purchase,Phoenix,0,2025-01-19 22:00:00
496.27,527,purchase,Chicago,0,2025-01-19 23:00:00
985.32,343,purchase,Chicago,0,2025-01-20 00:00:00
389.46,718,purchase,Los Angeles,0,2025-01-20 01:00:00
630.4,975,purchase,Chicago,0,2025-01-20 02:00:00
331.0,202,purchase,San Antonio,0,2025-01-20 03:00:00
7822.23,120,purchase,San Diego,0,2025-01-20 04:00:00
1135.99,649,purchase,San Diego,0,2025-01-20 05:00:00
544.72,812,purchase,San Diego,0,2025-01-20 06:00:00
1358.29,807,purchase,New York,0,2025-01-20 07:00:00
980.12,389,purchase,San Antonio,0,2025-01-20 08:00:00
879.22,537,purchase,Los Angeles,0,2025-01-20 09:00:00
2026.71,824,purchase,Austin,0,2025-01-20 10:00:00
2339.07,234,purchase,Houston,0,2025-01-20 11:00:00
645.16,633,purchase,Phoenix,0,2025-01-20 12:00:00
616.58,602,refund,New York,0,2025-01-20 13:00:00
832.93,320,purchase,Houston,0,2025-01-20 14:00:00
109.74,712,purchase,Houston,0,2025-01-20 15:00:00
241.0,982,purchase,Dallas,0,2025-01-20 16:00:00
4302.17,180,purchase,Dallas,0,2025-01-20 17:00:00
5681.48,857,purchase,Austin,0,2025-01-20 18:00:00
854.88,368,purchase,New York,0,2025-01-20 19:00:00
1951.9,76,purchase,San Diego,0,2025-01-20 20:00:00
1497.05,649,purchase,Houston,0,2025-01-20 21:00:00
23834.3,650,purchase,Houston,0,2025-01-20 22:00:00
3359.59,496,purchase,Phoenix,0,2025-01-20 23:00:00
964.96,522,purchase,Los Angeles,0,2025-01-21 00:00:00
421.77,201,purchase,New York,0,2025-01-21 01:00:00
219.98,830,purchase,Phoenix,0,2025-01-21 02:00:00
1344.08,346,purchase,San Antonio,0,2025-01-21 03:00:00
514.73,483,purchase,Austin,0,2025-01-21 04:00:00
264.47,219,purchase,Dallas,0,2025-01-21 05:00:00
574.46,60,refund,Los Angeles,0,2025-01-21 06:00:00
371.84,991,purchase,San Diego,0,2025-01-21 07:00:00
5926.22,659,purchase,San Antonio,0,2025-01-21 08:00:00
2648.21,619,purchase,Los Angeles,0,2025-01-21 09:00:00
1087.92,550,refund,Phoenix,0,2025-01-21 10:00:00
4817.18,646,purchase,San Antonio,0,2025-01-21 11:00:00
1184.85,911,purchase,Chicago,0,2025-01-21 12:00:00
463.46,221,refund,Los Angeles,0,2025-01-21 13:00:00
5029.74,815,purchase,Philadelphia,0,2025-01-21 14:00:00
1879.78,941,purchase,Austin,0,2025-01-21 15:00:00
388.68,502,refund,Philadelphia,0,2025-01-21 16:00:00
906.56,133,purchase,Houston,0,2025-01-21 17:00:00
456.86,846,purchase,New York,0,2025-01-21 18:00:00
275.12,53,purchase,Phoenix,0,2025-01-21 19:00:00
2768.82,450,purchase,New York,0,2025-01-21 20:00:00
7401.34,62,purchase,San Diego,0,2025-01-21 21:00:00
270.81,23,purchase,Los Angeles,0,2025-01-21 22:00:00
1925.55,44,refund,Dallas,0,2025-01-21 23:00:00
572.12,820,purchase,Dallas,0,2025-01-22 00:00:00
673.76,558,purchase,Chicago,0,2025-01-22 01:00:00
606.44,659,purchase,Philadelphia,0,2025-01-22 02:00:00
462.21,728,purchase,Dallas,0,2025-01-22 03:00:00
1151.16,852,purchase,San Antonio,0,2025-01-22 04:00:00
477.73,47,refund,Houston,0,2025-01-22 05:00:00
1437.21,859,purchase,Chicago,0,2025-01-22 06:00:00
1042.9,820,purchase,Los Angeles,0,2025-01-22 07:00:00
863.55,24,purchase,Austin,0,2025-01-22 08:00:00
442.5,657,purchase,Austin,0,2025-01-22 09:00:00
615.99,89,purchase,New York,0,2025-01-22 10:00:00
2334.12,174,purchase,Austin,0,2025-01-22 11:00:00
1809.7,576,purchase,New York,0,2025-01-22 12:00:00
412.59,119,refund,Houston,0,2025-01-22 13:00:00
1211.16,735,purchase,Houston,0,2025-01-22 14:00:00
2324.79,668,purchase,Dallas,0,2025-01-22 15:00:00
206.56,178,refund,Austin,0,2025-01-22 16:00:00
1888.16,832,purchase,New York,0,2025-01-22 17:00:00
565.31,924,purchase,Houston,0,2025-01-22 18:00:00
1940.3,342,refund,Chicago,0,2025-01-22 19:00:00
511.19,568,purchase,Dallas,0,2025-01-22 20:00:00
180.39,59,purchase,Phoenix,0,2025-01-22 21:00:00
215.39,901,purchase,Dallas,0,2025-01-22 22:00:00
1150.65,438,purchase,Austin,0,2025-01-22 23:00:00
1421.86,428,purchase,Philadelphia,0,2025-01-23 00:00:00
443.94,426,purchase,Dallas,0,2025-01-23 01:00:00
2076.82,968,purchase,New York,0,2025-01-23 02:00:00
208.2,381,purchase,Houston,0,2025-01-23 03:00:00
1026.51,486,purchase,Houston,0,2025-01-23 04:00:00
326.68,732,purchase,Austin,0,2025-01-23 05:00:00
571.44,185,purchase,Austin,0,2025-01-23 06:00:00
1149.86,559,purchase,Philadelphia,0,2025-01-23 07:00:00
463.86,460,purchase,Austin,0,2025-01-23 08:00:00
746.54,889,purchase,New York,0,2025-01-23 09:00:00
2999.78,921,purchase,Austin,0,2025-01-23 10:00:00
615.91,102,purchase,Phoenix,0,2025-01-23 11:00:00
2529.29,556,purchase,Chicago,0,2025-01-23 12:00:00
354.35,15,refund,New York,0,2025-01-23 13:00:00
1862.74,748,purchase,Philadelphia,0,2025-01-23 14:00:00
4635.82,873,purchase,Chicago,0,2025-01-23 15:00:00
92.61,51,purchase,Houston,0,2025-01-23 16:00:00
494.28,309,purchase,Dallas,0,2025-01-23 17:00:00
1952.9,34,purchase,Los Angeles,0,2025-01-23 18:00:00
895.12,636,purchase,New York,0,2025-01-23 19:00:00
1589.45,589,purchase,Austin,0,2025-01-23 20:00:00
599.45,904,purchase,Philadelphia,0,2025-01-23 21:00:00
1195.82,635,purchase,New York,0,2025-01-23 22:00:00
938.54,205,refund,New York,0,2025-01-23 23:00:00
3525.52,740,purchase,San Antonio,0,2025-01-24 00:00:00
1414.34,70,purchase,Los Angeles,0,2025-01-24 01:00:00
1537.02,230,refund,Houston,0,2025-01-24 02:00:00
726.42,480,purchase,Houston,0,2025-01-24 03:00:00
673.44,533,purchase,Los Angeles,0,2025-01-24 04:00:00
711.55,108,refund,Philadelphia,0,2025-01-24 05:00:00
1626.93,876,purchase,Austin,0,2025-01-24 06:00:00
719.83,241,refund,Los Angeles,0,2025-01-24 07:00:00
1465.24,251,purchase,San Diego,0,2025-01-24 08:00:00
8737.69,135,purchase,Houston,0,2025-01-24 09:00:00
2620.51,90,purchase,New York,0,2025-01-24 10:00:00
791.54,591,purchase,San Antonio,0,2025-01-24 11:00:00
3645.37,440,purchase,Philadelphia,0,2025-01-24 12:00:00
729.18,689,purchase,Philadelphia,0,2025-01-24 13:00:00
142.86,298,purchase,Chicago,0,2025-01-24 14:00:00
400.18,407,purchase,Austin,0,2025-01-24 15:00:00
168.88,308,purchase,San Antonio,0,2025-01-24 16:00:00
771.62,102,purchase,Philadelphia,0,2025-01-24 17:00:00
1117.02,361,purchase,Austin,0,2025-01-24 18:00:00
5863.12,847,purchase,Austin,0,2025-01-24 19:00:00
1520.7,624,refund,Dallas,1,2025-01-24 20:00:00
880.86,693,purchase,Chicago,0,2025-01-24 21:00:00
2513.43,616,purchase,Chicago,0,2025-01-24 22:00:00
120.16,528,purchase,Houston,0,2025-01-24 23:00:00
1387.99,608,purchase,Chicago,0,2025-01-25 00:00:00
2370.52,293,purchase,Houston,0,2025-01-25 01:00:00
249.99,146,purchase,Philadelphia,0,2025-01-25 02:00:00
3441.81,404,refund,New York,0,2025-01-25 03:00:00
1538.4,814,purchase,Los Angeles,0,2025-01-25 04:00:00
723.94,2,refund,Austin,0,2025-01-25 05:00:00
2064.79,119,purchase,Philadelphia,0,2025-01-25 06:00:00
10622.11,855,purchase,Philadelphia,0,2025-01-25 07:00:00
1315.36,606,purchase,New York,0,2025-01-25 08:00:00
1405.6,191,purchase,Philadelphia,0,2025-01-25 09:00:00
692.73,3,purchase,Dallas,0,2025-01-25 10:00:00
468.79,942,purchase,San Diego,0,2025-01-25 11:00:00
2515.77,487,refund,Austin,0,2025-01-25 12:00:00
465.87,623,purchase,Phoenix,0,2025-01-25 13:00:00
1177.99,177,purchase,Houston,0,2025-01-25 14:00:00
680.17,257,purchase,Philadelphia,0,2025-01-25 15:00:00
1770.43,873,purchase,Phoenix,0,2025-01-25 16:00:00
1530.98,534,purchase,Philadelphia,0,2025-01-25 17:00:00
3094.99,477,purchase,Austin,0,2025-01-25 18:00:00
658.51,398,purchase,Chicago,0,2025-01-25 19:00:00
837.25,496,purchase,San Antonio,0,2025-01-25 20:00:00
412.09,220,refund,San Diego,0,2025-01-25 21:00:00
703.25,981,purchase,Phoenix,0,2025-01-25 22:00:00
1599.27,173,purchase,Phoenix,0,2025-01-25 23:00:00
2337.85,736,purchase,Houston,0,2025-01-26 00:00:00
436.08,390,purchase,Austin,0,2025-01-26 01:00:00
2616.53,502,purchase,Phoenix,0,2025-01-26 02:00:00
4254.1,577,purchase,Austin,0,2025-01-26 03:00:00
1658.11,789,purchase,San Diego,0,2025-01-26 04:00:00
7163.8,761,purchase,Phoenix,0,2025-01-26 05:00:00
505.84,260,purchase,Dallas,0,2025-01-26 06:00:00
315.87,131,purchase,New York,0,2025-01-26 07:00:00
185.17,113,refund,San Antonio,0,2025-01-26 08:00:00
4895.37,798,purchase,Phoenix,0,2025-01-26 09:00:00
2109.84,799,purchase,Houston,0,2025-01-26 10:00:00
1037.34,930,purchase,Chicago,0,2025-01-26 11:00:00
1450.94,723,refund,Austin,0,2025-01-26 12:00:00
355.85,20,purchase,San Antonio,0,2025-01-26 13:00:00
12654.3,215,purchase,Los Angeles,0,2025-01-26 14:00:00
1247.9,310,purchase,Phoenix,0,2025-01-26 15:00:00
1223.41,251,purchase,Los Angeles,0,2025-01-26 16:00:00
2265.99,488,refund,San Antonio,0,2025-01-26 17:00:00
1774.03,382,refund,Philadelphia,0,2025-01-26 18:00:00
1371.81,409,refund,Austin,0,2025-01-26 19:00:00
497.47,271,refund,San Antonio,0,2025-01-26 20:00:00
1757.18,934,refund,Dallas,0,2025-01-26 21:00:00
7201.36,407,purchase,Los Angeles,0,2025-01-26 22:00:00
4210.85,692,purchase,Dallas,0,2025-01-26 23:00:00
5394.78,194,purchase,San Antonio,0,2025-01-27 00:00:00
657.72,441,refund,Los Angeles,0,2025-01-27 01:00:00
407.64,313,purchase,Austin,0,2025-01-27 02:00:00
967.01,79,purchase,Los Angeles,0,2025-01-27 03:00:00
1159.48,180,purchase,Houston,0,2025-01-27 04:00:00
3275.39,675,purchase,Los Angeles,0,2025-01-27 05:00:00
201.85,714,purchase,New York,0,2025-01-27 06:00:00
5062.17,14,purchase,Philadelphia,0,2025-01-27 07:00:00
936.35,859,purchase,Austin,0,2025-01-27 08:00:00
715.6,246,purchase,Phoenix,0,2025-01-27 09:00:00
398.57,14,purchase,Chicago,0,2025-01-27 10:00:00
209.59,99,purchase,New York,0,2025-01-27 11:00:00
2497.81,33,refund,Dallas,0,2025-01-27 12:00:00
1180.06,436,purchase,San Diego,0,2025-01-27 13:00:00
301.88,257,purchase,Philadelphia,0,2025-01-27 14:00:00
300.34,34,purchase,Philadelphia,0,2025-01-27 15:00:00
783.85,19,purchase,Houston,0,2025-01-27 16:00:00
5819.8,664,purchase,Los Angeles,0,2025-01-27 17:00:00
845.91,260,purchase,Houston,0,2025-01-27 18:00:00
243.92,676,purchase,Los Angeles,0,2025-01-27 19:00:00
857.7,589,purchase,San Antonio,0,2025-01-27 20:00:00
834.87,826,purchase,Dallas,0,2025-01-27 21:00:00
73.93,416,purchase,Los Angeles,0,2025-01-27 22:00:00
1038.68,137,purchase,Dallas,0,2025-01-27 23:00:00
870.5,359,refund,Dallas,0,2025-01-28 00:00:00
2199.99,720,purchase,San Diego,0,2025-01-28 01:00:00
6967.11,754,purchase,New York,0,2025-01-28 02:00:00
3383.16,579,purchase,Phoenix,0,2025-01-28 03:00:00
838.08,116,purchase,Austin,0,2025-01-28 04:00:00
362.66,404,purchase,Houston,0,2025-01-28 05:00:00
14376.64,202,purchase,San Antonio,0,2025-01-28 06:00:00
1163.54,376,purchase,San Diego,0,2025-01-28 07:00:00
1112.02,250,purchase,Austin,0,2025-01-28 08:00:00
1070.49,446,purchase,San Diego,0,2025-01-28 09:00:00
1336.87,954,purchase,Los Angeles,0,2025-01-28 10:00:00
949.22,278,purchase,Chicago,0,2025-01-28 11:00:00
617.91,112,refund,Austin,0,2025-01-28 12:00:00
634.69,963,purchase,Austin,0,2025-01-28 13:00:00
1061.3,843,purchase,San Antonio,0,2025-01-28 14:00:00
636.88,473,purchase,Houston,0,2025-01-28 15:00:00
537.62,746,purchase,Philadelphia,0,2025-01-28 16:00:00
1219.79,688,purchase,San Diego,0,2025-01-28 17:00:00
849.82,392,purchase,San Diego,0,2025-01-28 18:00:00
4934.43,969,purchase,San Antonio,0,2025-01-28 19:00:00
77.4,143,purchase,Los Angeles,0,2025-01-28 20:00:00
3266.61,32,purchase,Los Angeles,0,2025-01-28 21:00:00
3812.67,181,purchase,Chicago,0,2025-01-28 22:00:00
137.91,579,purchase,Houston,0,2025-01-28 23:00:00
778.46,516,purchase,New York,0,2025-01-29 00:00:00
756.39,798,purchase,Phoenix,1,2025-01-29 01:00:00
268.4,269,purchase,San Antonio,0,2025-01-29 02:00:00
503.8,236,purchase,Austin,0,2025-01-29 03:00:00
361.2,277,purchase,Phoenix,0,2025-01-29 04:00:00
6325.03,553,purchase,San Antonio,0,2025-01-29 05:00:00
2795.25,633,purchase,Phoenix,0,2025-01-29 06:00:00
3911.03,275,purchase,Austin,0,2025-01-29 07:00:00
2256.73,743,refund,San Diego,0,2025-01-29 08:00:00
354.59,816,purchase,San Antonio,0,2025-01-29 09:00:00
649.03,86,purchase,New York,0,2025-01-29 10:00:00
1788.93,63,purchase,New York,0,2025-01-29 11:00:00
323.07,404,purchase,Phoenix,0,2025-01-29 12:00:00
2237.24,192,purchase,Los Angeles,0,2025-01-29 13:00:00
862.36,293,purchase,Dallas,0,2025-01-29 14:00:00
753.84,31,refund,Los Angeles,0,2025-01-29 15:00:00
2232.68,330,refund,Dallas,0,2025-01-29 16:00:00
1710.03,658,purchase,Austin,0,2025-01-29 17:00:00
764.36,107,purchase,Los Angeles,0,2025-01-29 18:00:00
3495.84,871,purchase,Houston,0,2025-01-29 19:00:00
372.02,622,purchase,Chicago,0,2025-01-29 20:00:00
2030.29,276,purchase,Philadelphia,0,2025-01-29 21:00:00
1984.46,722,purchase,Houston,0,2025-01-29 22:00:00
804.69,651,purchase,Dallas,0,2025-01-29 23:00:00
1519.49,598,refund,Dallas,0,2025-01-30 00:00:00
313.84,556,purchase,Austin,0,2025-01-30 01:00:00
2762.87,82,purchase,Dallas,0,2025-01-30 02:00:00
911.51,64,purchase,Chicago,0,2025-01-30 03:00:00
650.2,890,purchase,Chicago,0,2025-01-30 04:00:00
3130.69,930,refund,Houston,0,2025-01-30 05:00:00
542.21,855,refund,Dallas,0,2025-01-30 06:00:00
268.15,833,purchase,Philadelphia,0,2025-01-30 07:00:00
231.22,567,purchase,Dallas,0,2025-01-30 08:00:00
2010.24,586,purchase,San Diego,0,2025-01-30 09:00:00
304.77,885,purchase,San Antonio,0,2025-01-30 10:00:00
6341.02,129,purchase,Phoenix,0,2025-01-30 11:00:00
136.74,256,purchase,Dallas,0,2025-01-30 12:00:00
5981.68,934,purchase,Houston,0,2025-01-30 13:00:00
1354.27,231,purchase,Houston,0,2025-01-30 14:00:00
995.54,497,purchase,San Diego,0,2025-01-30 15:00:00
635.93,137,purchase,Houston,0,2025-01-30 16:00:00
1634.57,863,purchase,San Antonio,0,2025-01-30 17:00:00
1056.13,455,purchase,Houston,0,2025-01-30 18:00:00
3305.36,913,purchase,New York,0,2025-01-30 19:00:00
1229.33,355,purchase,Austin,0,2025-01-30 20:00:00
1274.49,624,purchase,Dallas,0,2025-01-30 21:00:00
762.34,485,refund,Houston,0,2025-01-30 22:00:00
1035.93,820,refund,Chicago,0,2025-01-30 23:00:00
1491.89,146,purchase,Chicago,0,2025-01-31 00:00:00
198.31,959,purchase,Dallas,0,2025-01-31 01:00:00
284.81,33,purchase,San Diego,0,2025-01-31 02:00:00
2305.99,260,purchase,Austin,0,2025-01-31 03:00:00
1300.97,87,purchase,San Antonio,0,2025-01-31 04:00:00
912.34,843,purchase,San Antonio,0,2025-01-31 05:00:00
1117.04,948,purchase,Houston,0,2025-01-31 06:00:00
1552.44,265,purchase,Chicago,0,2025-01-31 07:00:00
639.21,832,purchase,Houston,0,2025-01-31 08:00:00
503.56,542,refund,Philadelphia,0,2025-01-31 09:00:00
1333.88,392,purchase,Houston,0,2025-01-31 10:00:00
412.25,232,refund,Houston,0,2025-01-31 11:00:00
1649.54,901,purchase,Los Angeles,0,2025-01-31 12:00:00
199.82,588,purchase,San Antonio,0,2025-01-31 13:00:00
3069.15,447,purchase,Philadelphia,0,2025-01-31 14:00:00
1759.17,129,purchase,Los Angeles,0,2025-01-31 15:00:00
1416.62,271,purchase,Phoenix,0,2025-01-31 16:00:00
2929.8,89,purchase,Philadelphia,0,2025-01-31 17:00:00
5799.2,466,purchase,Phoenix,0,2025-01-31 18:00:00
3024.1,934,purchase,Houston,0,2025-01-31 19:00:00
174.01,170,purchase,Dallas,0,2025-01-31 20:00:00
305.03,128,purchase,Chicago,0,2025-01-31 21:00:00
587.09,174,purchase,Los Angeles,0,2025-01-31 22:00:00
1125.62,949,refund,Dallas,0,2025-01-31 23:00:00
1840.25,26,purchase,San Diego,0,2025-02-01 00:00:00
530.73,573,purchase,Dallas,0,2025-02-01 01:00:00
1321.82,511,purchase,Austin,0,2025-02-01 02:00:00
515.23,488,refund,Chicago,0,2025-02-01 03:00:00
594.95,891,purchase,New York,0,2025-02-01 04:00:00
268.63,579,purchase,New York,0,2025-02-01 05:00:00
435.62,950,purchase,Chicago,0,2025-02-01 06:00:00
283.81,406,purchase,Houston,0,2025-02-01 07:00:00
413.28,26,purchase,Los Angeles,0,2025-02-01 08:00:00
3145.23,83,purchase,San Diego,0,2025-02-01 09:00:00
424.37,364,refund,Chicago,0,2025-02-01 10:00:00
15250.72,367,purchase,Houston,0,2025-02-01 11:00:00
1796.0,60,refund,Philadelphia,0,2025-02-01 12:00:00
1319.27,551,refund,Austin,1,2025-02-01 13:00:00
464.82,635,purchase,Philadelphia,0,2025-02-01 14:00:00
2209.03,292,purchase,Los Angeles,0,2025-02-01 15:00:00
616.69,789,purchase,Philadelphia,0,2025-02-01 16:00:00
1238.94,937,refund,Houston,0,2025-02-01 17:00:00
14187.05,886,purchase,Phoenix,0,2025-02-01 18:00:00
996.19,816,purchase,San Antonio,0,2025-02-01 19:00:00
3460.86,794,purchase,San Antonio,0,2025-02-01 20:00:00
542.84,191,refund,Philadelphia,0,2025-02-01 21:00:00
1058.93,461,purchase,Austin,0,2025-02-01 22:00:00
6443.33,804,purchase,Philadelphia,0,2025-02-01 23:00:00
585.83,664,purchase,Philadelphia,0,2025-02-02 00:00:00
6717.35,896,purchase,Houston,0,2025-02-02 01:00:00
2225.53,233,purchase,Chicago,0,2025-02-02 02:00:00
624.86,474,refund,New York,0,2025-02-02 03:00:00
2064.01,405,purchase,Chicago,0,2025-02-02 04:00:00
2900.26,658,purchase,Chicago,0,2025-02-02 05:00:00
2042.26,271,purchase,Dallas,0,2025-02-02 06:00:00
228.1,847,purchase,Chicago,0,2025-02-02 07:00:00
529.99,134,purchase,San Diego,0,2025-02-02 08:00:00
856.18,171,purchase,San Diego,0,2025-02-02 09:00:00
1017.97,415,purchase,Chicago,0,2025-02-02 10:00:00
2039.93,28,purchase,Austin,0,2025-02-02 11:00:00
1309.89,136,purchase,Austin,0,2025-02-02 12:00:00
288.49,925,purchase,Philadelphia,0,2025-02-02 13:00:00
1603.91,405,purchase,San Diego,0,2025-02-02 14:00:00
2019.46,977,purchase,San Diego,0,2025-02-02 15:00:00
1919.44,888,purchase,Austin,0,2025-02-02 16:00:00
3231.76,505,purchase,Austin,0,2025-02-02 17:00:00
2524.81,241,purchase,Dallas,0,2025-02-02 18:00:00
1735.72,856,purchase,Dallas,0,2025-02-02 19:00:00
1022.32,954,purchase,San Diego,0,2025-02-02 20:00:00
208.31,444,purchase,San Antonio,0,2025-02-02 21:00:00
1685.16,434,purchase,Austin,0,2025-02-02 22:00:00
1349.77,228,purchase,Chicago,0,2025-02-02 23:00:00
1438.82,509,purchase,San Antonio,0,2025-02-03 00:00:00
305.9,799,purchase,Houston,0,2025-02-03 01:00:00
372.02,303,purchase,Los Angeles,0,2025-02-03 02:00:00
3143.69,34,purchase,San Diego,0,2025-02-03 03:00:00
1054.1,2,purchase,Los Angeles,0,2025-02-03 04:00:00
2167.87,362,purchase,New York,0,2025-02-03 05:00:00
1128.13,195,purchase,Phoenix,0,2025-02-03 06:00:00
1129.76,606,purchase,Austin,0,2025-02-03 07:00:00
2802.55,840,purchase,Dallas,0,2025-02-03 08:00:00
654.55,308,refund,Phoenix,0,2025-02-03 09:00:00
1207.27,647,purchase,Los Angeles,0,2025-02-03 10:00:00
690.71,716,purchase,Austin,0,2025-02-03 11:00:00
710.17,250,purchase,Houston,0,2025-02-03 12:00:00
804.99,147,purchase,San Diego,0,2025-02-03 13:00:00
1369.41,346,purchase,San Antonio,0,2025-02-03 14:00:00
679.43,348,purchase,Phoenix,0,2025-02-03 15:00:00
3849.72,254,purchase,Houston,0,2025-02-03 16:00:00
448.27,399,purchase,Phoenix,0,2025-02-03 17:00:00
909.71,334,purchase,San Antonio,0,2025-02-03 18:00:00
706.46,176,purchase,Phoenix,0,2025-02-03 19:00:00
4660.97,125,purchase,San Diego,0,2025-02-03 20:00:00
1334.82,763,purchase,San Antonio,0,2025-02-03 21:00:00
3077.41,398,refund,San Antonio,0,2025-02-03 22:00:00
248.25,131,purchase,Dallas,0,2025-02-03 23:00:00
1432.32,562,refund,San Diego,0,2025-02-04 00:00:00
2669.46,605,purchase,San Diego,0,2025-02-04 01:00:00
1190.68,892,purchase,Philadelphia,0,2025-02-04 02:00:00
3182.68,822,purchase,San Antonio,0,2025-02-04 03:00:00
653.74,902,purchase,San Diego,0,2025-02-04 04:00:00
4488.83,945,purchase,Phoenix,0,2025-02-04 05:00:00
10925.97,407,purchase,Austin,1,2025-02-04 06:00:00
762.93,732,refund,Los Angeles,0,2025-02-04 07:00:00
702.4,846,purchase,San Antonio,0,2025-02-04 08:00:00
4690.92,334,purchase,Austin,0,2025-02-04 09:00:00
5321.83,20,purchase,Chicago,0,2025-02-04 10:00:00
650.11,205,purchase,Austin,0,2025-02-04 11:00:00
720.4,603,purchase,San Diego,0,2025-02-04 12:00:00
827.34,956,purchase,Philadelphia,0,2025-02-04 13:00:00
285.87,355,refund,Houston,0,2025-02-04 14:00:00
437.62,173,purchase,Los Angeles,0,2025-02-04 15:00:00
401.76,189,purchase,San Antonio,0,2025-02-04 16:00:00
508.88,824,purchase,New York,0,2025-02-04 17:00:00
1059.25,2,refund,San Antonio,0,2025-02-04 18:00:00
1386.05,873,purchase,Austin,0,2025-02-04 19:00:00
5169.34,941,refund,Austin,0,2025-02-04 20:00:00
404.09,168,purchase,San Antonio,0,2025-02-04 21:00:00
2934.59,368,purchase,Austin,0,2025-02-04 22:00:00
885.37,536,purchase,Chicago,0,2025-02-04 23:00:00
1043.71,925,purchase,Houston,0,2025-02-05 00:00:00
2153.43,963,purchase,Houston,0,2025-02-05 01:00:00
356.84,877,purchase,Houston,0,2025-02-05 02:00:00
1607.46,580,purchase,Dallas,0,2025-02-05 03:00:00
1295.24,370,purchase,Philadelphia,0,2025-02-05 04:00:00
1794.45,706,purchase,Austin,0,2025-02-05 05:00:00
1464.35,596,refund,Dallas,0,2025-02-05 06:00:00
12775.7,950,purchase,Houston,0,2025-02-05 07:00:00
579.55,437,purchase,San Antonio,0,2025-02-05 08:00:00
644.84,207,purchase,Austin,0,2025-02-05 09:00:00
588.08,49,purchase,Dallas,0,2025-02-05 10:00:00
629.25,544,purchase,Austin,0,2025-02-05 11:00:00
579.76,829,purchase,Chicago,0,2025-02-05 12:00:00
3601.18,682,purchase,Chicago,0,2025-02-05 13:00:00
4539.19,129,purchase,Philadelphia,0,2025-02-05 14:00:00
619.71,447,purchase,San Diego,0,2025-02-05 15:00:00
477.06,614,purchase,New York,0,2025-02-05 16:00:00
1757.09,35,purchase,Houston,0,2025-02-05 17:00:00
631.3,819,refund,San Diego,0,2025-02-05 18:00:00
2065.1,199,purchase,Philadelphia,0,2025-02-05 19:00:00
1343.35,813,purchase,Los Angeles,0,2025-02-05 20:00:00
240.87,77,purchase,San Diego,0,2025-02-05 21:00:00
5153.88,369,purchase,New York,0,2025-02-05 22:00:00
6606.95,833,purchase,New York,0,2025-02-05 23:00:00
594.2,526,purchase,San Antonio,0,2025-02-06 00:00:00
744.19,349,refund,Austin,0,2025-02-06 01:00:00
1459.52,506,purchase,Chicago,0,2025-02-06 02:00:00
1532.2,643,refund,San Diego,0,2025-02-06 03:00:00
2118.67,238,purchase,Dallas,0,2025-02-06 04:00:00
8186.2,280,purchase,San Diego,0,2025-02-06 05:00:00
918.79,577,purchase,New York,0,2025-02-06 06:00:00
493.59,432,purchase,New York,0,2025-02-06 07:00:00
276.08,138,purchase,Philadelphia,0,2025-02-06 08:00:00
527.99,269,refund,New York,0,2025-02-06 09:00:00
